Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info
"Food","No","","70059","Terminated","The Santa Barbara Smokehouse, Inc.","312 N Nopal St","","Santa Barbara","CA","	93103-3225","United States","Voluntary: Firm initiated","E-Mail","All products were sold to distributors located within the U.S. (CA, TX, AZ, NV, OR, NY, IL).  Distributors sells these products to food service facilities.  Some of these food service facilities provide food for airlines.  The firm confirmed that none of the products were sold as retail packs/sold as is directly to consumers.","F-2270-2015","Class I","Cambridge House  Balmoral  Thinly Sliced Exceptional Ready to Enjoy  Smoked Salmon  Keep Refrigerated at 38 or below  Ingredients  Atlantic Salmon, Salt, Sugar, and Oakwood Smoke  Produced By:  The Santa Barbara Smokehouse  312 N. Nopal  Santa Barbara, CA 93103  www.sbsmokehouse.com    Coastal Harbor  by The Santa Barbara Smokehouse  Smoked Atlantic Salmon  Keep Refrigerated at 38 or below  Ingredients  Atlantic Salmon, Salt, Sugar, and Oakwood Smoke  Produced By:  The Santa Barbara Smokehouse  312 N. Nopal  Santa Barbara, CA 93103  www.sbsmokehouse.com    Products are distributed either refrigerated or frozen.  All products are packaged in reduced oxygen packaging (ROP).  Net weight appears to vary per package.  Products are priced per weight.","Batch 6549: 2,224 lbs. and Batch 8589: 1,188.44 lbs.","The firm was notified by two customers of two lot/batch numbers testing positive for Listeria monocytogenes which is an organism that can cause serious and sometimes fatal infections in young children, frail or elderly people, and others with weakened immune systems.  Although healthy individuals may suffer only short-term symptoms such as high fever, severe headache, stiffness, nausea, abdominal","11/28/2014","05/12/2015","12/15/2015","05/20/2015","Batch Numbers: 8589 and 6549  6549  August 18 2014 Use By 09-16-14  8589  September 18/19 2014 Use By 09-15-15     Products that are frozen have a more extended shelf-life/use by date."
"Devices","No","","71099","Ongoing","HeartWare Inc","14400 Nw 60th Ave","","Miami Lakes","FL","	33014-2807","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Worldwide Distribution - US Nationwide in the states of FL, KY, MO, NY, TN,TX, and the countries of: Canada, Germany, Italy, Netherlands, Turkey and United Kingdom.","Z-1604-2015","Class I","HeartWare Ventricular Assist System (HVAD) Pump Driveline Splice Kit    Product Usage:  Is intended to repair the driveline cable once an electrical break has been identified. These repairs are limited to the portion of the driveline that is outside the patient boundary (exit side).  ","35","Failures of the splice repair kit if exposed to excessive force.","04/29/2015","05/14/2015","","05/20/2015","Catalog #: ASY00116: HVAD Pump Driveline Splice Kit Lot #'s 532770, 567949, 480786, 483769, 490692, 539664, and  598189  and Catalog #: ASY00281: HVAD Pump Driveline Splicekit; Large OD Sheath Lot #'s 654090, 672401, 678800, 690423, 833963, 873159, and 880816"
"Food","No","","71111","Terminated","D & D Foods, Inc.","9425 N 48th St","","Omaha","NE","	68152-1557","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Distribution was made to IA.   There was no foreign/military/government distribution.","F-2286-2015","Class I","D&D Foods, Inc. Summer Fresh Pasta 31830, packaged in 8-lb. plastic buckets.  The firm name on the label is D&D Foods, Inc., Omaha, NE.","145/8-lb. buckets","Product has the potential to be contaminated Listeria monocytogenes.","04/27/2015","05/14/2015","06/03/2015","05/20/2015","Lot numbers and Best If Used By dates: 15093, APR. 24, 2015; 15096, APR. 27, 2015; 15100, MAY. 01, 2015; 15107, May. 08, 2015; 15113, MAY. 14, 2015; and 15114, MAY. 15, 2015.."
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2208-2015","Class II","Guacamole Dip Net Wt. 8 OZ. (.5LB) Distributed By: Whole Foods Market UPC/PLU: 0-36406-30279-0; WFM Dip Guacamole PPK UPC/PLU: 3640630278; Guacamole Bulk CC UPC/PLU: 27013500000 in plastic container","3186 units, bulk (7370 pounds)","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","All Sell by dates through 2/10/15; Bulk product Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2209-2015","Class II","Slaw Kale Avocado HSH 14 oz. UPC/PLU code: 0-00000-68899","Unknown","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Best By: 2/9/2015"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2210-2015","Class II","Tofu Grilled Lime Chipotle UPC/PLU code: 2-31090-00000","Unknown","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Best By: 2/9/2015"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2211-2015","Class II","Burrito Chipotle Lime Tofu UPC/PLU: 2-65293-00000; Burrito Chipotle Lime Tofu Tacos UPC/PLU: 2-83938-00000","Unknown","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Best By: 2/7/2015"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2212-2015","Class II","Taco Salad Tofu Chipotle Lime UPC/PLU: 2-65294-00000","Unknown","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Best By: 2/7/2015"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2213-2015","Class II","Salsa Fresca Net Wt. 8 oz. (.5LB) Whole Foods Market; WFM Salsa Fresca PPK; UPC/PLU: 3640630306; Salsa Fresca Bulk CC UPC/PLU: 26206400000","1374 units; bulk: 2891 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","All Sell by dates through 2/10/15; bulk products: Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2214-2015","Class II","Pico De Gallo Salsa Net Wt. 8 oz. (.5LB); WFM Dip Salsa Pico De Gallo PPK UPC/PLU: 3640630279; Salsa Pico de Gallo Bulk UPC/PLU: 26890500000","1296 units; bulk products: 1931 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","All Sell by dates through 2/10/15; bulk: Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2215-2015","Class II","Adobo Enchiladas & Dirty Rice Net Wt. 48 OZ. (3LB) (1.36kg) Whole Foods Market Kitchens UPC/PLU: 036406302561; Enchilada Adobo Bulk UPC/PLU: 26978700000","792 units; bulk products: 1870 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","All Sell by dates through 2/10/15; bulk: Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2216-2015","Class II","Mediterranean Mezze Snack Pack Net Wt. 9.5 OZ (268g)  Whole Foods Market Kitchens UPC/PLU 036406304329","2118 units","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","All Sell by dates through 2/10/15"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2217-2015","Class II","Whole Foods Market Vegetarian Firehouse Chili Net Wt. 24 oz. (1.5LB/680g) Whole Foods Market Kitchens UPC/PLU: 036406303940","2672 units","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","All Sell by dates through 2/10/15"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2218-2015","Class II","Quesadilla Mushroom Goat Cheese UPC/PLU: 26405800000","3127 units","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2219-2015","Class II","Quesadilla Veggie UPC/PLU: 26404400000","2589 units","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2220-2015","Class II","Burrito Black Bean and Cheese UPC/PLU: 26270400000","4305 units","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2221-2015","Class II","Red Beans and Rice UPC/PLU: 26193100000","2350 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2222-2015","Class II","Rub Latin Spice 5 LB. UPC/PLU: 48000006317","5 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2223-2015","Class II","Rub BBQ Dry 5LB UPC/PLU: 48000024279","10 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2224-2015","Class II","Marinade Lime Chipotle 2 Gallon UPC/PLU: 48000024264; Marinade Lime Chipotle UPC/PLU: 48000024272","296 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2225-2015","Class II","Chipotle Adobo UPC/PLU: 48000024753","300 quarts","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2226-2015","Class II","Chili Firehouse HSH UPC/PLU: 48000035037","193 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2227-2015","Class II","Salsa Verde UPC/PLU: 48000011104","252 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Sold from food bars thru 2/5"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2228-2015","Class II","Southwest Stuffed Sweets HSH CC UPC/PLU: 28634600000; Southwest Stuffed Sweets HSH FP UPC/PLU: 26066400000","Unknown","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Best By: 2/10/2015"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2229-2015","Class II","Ceviche, Mushroom UPC/PLU: 26831100000","Unknown","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Best By: 2/6/2015"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2230-2015","Class II","Burger, Lentil Dal UPC/PLU: 26157400000","2455 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Use by 1/20/15-2/7/15"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2231-2015","Class II","Burrito, Black Bean UPC/PLU: 00000480430","2682 units","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Use by 2/8/15-2/11/15"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2232-2015","Class II","Burrito, Shrimp UPC/PLU: 00000480432","750 units","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Use by 2/8/15-2/11/15"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2234-2015","Class II","Dip, Mexican Layer Large UPC/PLU: 00000480504; Dip, Mexican Layer Small UPC/PLU: 00000480505","9936 units","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Use by 1/20/15-2/7/15"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2236-3015","Class II","HotBar, NE Tofu Meatloaf UPC/PLU: 48000088750","2790 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Use by 1/20/15-1/25/15"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2238-2015","Class II","Meatloaf, Tofu","125 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Use by 1/20/15-2/7/15"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2239-2015","Class II","Quesadilla, Black Bean","3170 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Use by 2/8/15-2/11/15"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2241-2015","Class II","Salad, Bowl, Mediterranean UPC/PLU: 00000480502","2479 units","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Use by 1/20/15-2/7/15"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2242-2015","Class II","Salad, Papas con Remolachas UPC/PLU: 48000086479","160 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Use by 1/20/15-2/1/15"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2243-2015","Class II","Sauce, Adobo UPC/PLU: 48000011103","10 units","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Use by 7/25/15"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2245-2015","Class II","Soup, Moroccan Green Lentil Cups","468 units","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Use by 3/4/15-3/22/15"
"Food","No","","70499","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4648","United States","Voluntary: Firm initiated","E-Mail","CT, DC, KY, MA, MD, ME, NH, NJ, NY, OH, PA, RI, VA","F-2246-2015","Class II","Quesadilla Adobo Black Bean","3170 pounds","Undeclared peanut protein in products containing cumin","02/07/2015","05/08/2015","07/13/2015","05/20/2015","Use by 2/8/15-2/11/15"
"Drugs","No","","70656","Terminated","Health Innovations Pharmacy, Inc","295 Pinehurst Ave Bldg 2","","Southern Pines","NC","	28387-7051","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NC","D-0998-2015","Class II","17-HP Hydroxyprogesterone 250mg/1ml Injection, Health Innov Pharmacy, 295 Pinehurst Ave, Southern Pines, NC 28387, (910) 246-5155","","Lack of Assurance of Sterility and Stability Data does not Support Expiry: recent inspection observations associated with certain quality control procedures that present a risk to sterility and quality assurance.","02/12/2015","05/08/2015","07/20/2017","05/20/2015","All lots"
"Drugs","No","","70656","Terminated","Health Innovations Pharmacy, Inc","295 Pinehurst Ave Bldg 2","","Southern Pines","NC","	28387-7051","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NC","D-0999-2015","Class II","HCG 1000 Units/mL Injection, Health Innov Pharmacy, 295 Pinehurst Ave, Southern Pines, NC 28387, (910) 246-5155","","Lack of Assurance of Sterility and Stability Data does not Support Expiry: recent inspection observations associated with certain quality control procedures that present a risk to sterility and quality assurance.","02/12/2015","05/08/2015","07/20/2017","05/20/2015","All lots"
"Drugs","No","","70656","Terminated","Health Innovations Pharmacy, Inc","295 Pinehurst Ave Bldg 2","","Southern Pines","NC","	28387-7051","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NC","D-1000-2015","Class II","Cyanocobalamin 2000mcg/1ml Injection, Health Innov Pharmacy, 295 Pinehurst Ave, Southern Pines, NC 28387, (910) 246-5155","","Lack of Assurance of Sterility and Stability Data does not Support Expiry: recent inspection observations associated with certain quality control procedures that present a risk to sterility and quality assurance.","02/12/2015","05/08/2015","07/20/2017","05/20/2015","All lots"
"Drugs","No","","70656","Terminated","Health Innovations Pharmacy, Inc","295 Pinehurst Ave Bldg 2","","Southern Pines","NC","	28387-7051","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NC","D-1001-2015","Class II","Methylcobalamin 1000 mcg/mL Injection, Health Innov Pharmacy, 295 Pinehurst Ave, Southern Pines, NC 28387, (910) 246-5155","","Lack of Assurance of Sterility and Stability Data does not Support Expiry: recent inspection observations associated with certain quality control procedures that present a risk to sterility and quality assurance.","02/12/2015","05/08/2015","07/20/2017","05/20/2015","All lots"
